word,ham_prob,spam_prob
salad.,8e-05,0.0
salako,8e-05,0.0
salam,0.00028,0.0
salami,0.00129,0.00043
salary,0.00076,0.0
salary.,0.00024,0.0
salary..:-);-),0.00028,0.0
salawu,8e-05,0.0
sale,0.00149,0.00172
sale!,0.0,0.0014
sale.,0.00056,0.0
sale?,0.00024,0.0
salem,8e-05,0.0
sales,0.001,0.0
sales/pee,0.00028,0.0
salesman,0.00024,0.0
salesman...,0.00056,0.0
salinity,0.00032,0.0
salizar,0.00024,0.0
sall,0.00024,0.0
sallah,8e-05,0.0
sallah!!!,0.00217,0.0
sallah.mighty,0.00209,0.0
salmon,0.00028,0.0
salon,0.0008,0.0
salons,0.00044,0.0
saloon!,0.0,0.00118
salsa,8e-05,0.0
salt,0.00181,0.0
salt.,0.00024,0.0
salt?,0.00024,0.0
"saltwater,",0.00024,0.0
salute.,0.00024,0.0
salutes,0.00024,0.0
sam,0.00036,0.00236
samachara,0.00028,0.0
samantha,0.00024,0.0
sambar.life,0.00028,0.0
same,0.04495,0.00204
same!,0.00024,0.0
"same,",0.00072,0.0
"same,so",0.0002,0.0
same.,0.0037,0.0
same..,0.00028,0.0
sami,0.0,0.00021
sample,8e-05,0.0
sampling,0.00024,0.0
samson,0.00064,0.00086
samsonmartins@ymail.com,8e-05,0.0
samsung,0.00024,0.00054
samuel,0.0,0.00064
samus,0.00024,0.0
san,0.0012,0.0
sanction,0.0,0.00011
sanctity.,0.0,0.00043
sand,0.00201,0.0
sand.,0.0008,0.0
sand?,0.00024,0.0
sandcastle,0.0,0.00129
sanded,0.00024,0.0
sandiago,0.00028,0.0
sanding,8e-05,0.0
sane.,0.00028,0.0
sang,0.0,0.00075
sango,0.00016,0.0
sanity,8e-05,0.0
sanjays,0.00024,0.0
sankranti,0.00024,0.0
sansung,0.00024,0.0
santa,0.0,0.0044
santana,0.00024,0.0
santiago,8e-05,0.0
sanya,0.0,0.00011
sao,0.00076,0.0
sapna,0.00028,0.0
sar,0.0008,0.0
sara,0.0,0.00064
sarafina,0.0,0.00021
sarah,0.00044,0.0
sarah.she,8e-05,0.0
sarasota,0.00028,0.0
sarasota?,0.00024,0.0
sarcasm,0.00028,0.0
sarcasm..,0.00028,0.0
sarcastic,0.00072,0.0
saristar,0.0,0.00075
sariyag,0.00024,0.0
sary,0.00028,0.0
sary!,0.00028,0.0
sashimi...,0.00028,0.0
sat,0.00727,0.00215
"sat,just",0.00024,0.0
sat.,0.00072,0.0
sat...,0.00076,0.0
sat....,0.00028,0.0
sat.love,0.00028,0.0
sat:,0.0,0.00021
sat?,0.00056,0.0
sat?sounds,0.00028,0.0
sat?ü,0.00028,0.0
satanic,0.00028,0.0
satdy,8e-05,0.0
satelite,0.00024,0.0
sathy,0.00024,0.0
sathya,0.00028,0.0
sathya.,0.00028,0.0
satisfaction,0.0004,0.0
satisfied,0.00129,0.00043
satisfy,0.0,0.00183
"satomi,",0.00024,0.0
satope,8e-05,0.0
satsgettin,0.00028,0.0
satthen,0.00024,0.0
sattui,0.00024,0.0
saturday,0.0043,0.00247
saturday!,0.00024,0.00129
saturday.,0.00108,0.00204
saturday10am11,0.00016,0.0
sat|8am@the,0.00016,0.0
"sauce,",0.00024,0.0
saucy,0.0,0.00204
saudi,0.00048,0.0
sauerkraut!,0.00024,0.0
sauna,0.0,0.00011
saunders.,0.00024,0.0
saurik,0.00024,0.0
"saurik,",0.00024,0.0
sausage,0.00024,0.0
sausage?love,0.0002,0.0
savage,0.0,0.00021
savages.,8e-05,0.0
savamob,0.0,0.00892
savannah,0.00032,0.0
save,0.00803,0.01246
save.,0.00028,0.0
save50,0.0,0.0014
saved,0.00353,0.00043
saved!,0.0002,0.0
saved.,8e-05,0.0
saver(govt.,0.0,0.00011
saver.,0.00024,0.0
saves,0.00048,0.00021
saving,0.00169,0.00021
savings,0.0,0.00118
savings!,8e-05,0.0
savings.,0.00028,0.0
savingsolubiyi,0.00016,0.0
savior.,0.00024,0.0
savvy,0.00048,0.0
saw,0.01305,0.00043
saw.,0.00032,0.0
sawan,0.0,0.00011
say,0.04061,0.00247
say!,0.00076,0.0
"say,",0.00096,0.0
say.,0.00205,0.0
say...,0.00076,0.0
say.e,8e-05,0.0
say/ask,0.00028,0.0
say?,0.00024,0.0
say???i,0.00016,0.0
sayhey!,0.00024,0.0
sayin,0.00024,0.0
sayin.,0.00048,0.0
saying,0.0106,0.00021
"saying,",0.0012,0.0
saying.,0.0012,0.0
saying..lol.,4e-05,0.0
says,0.01289,0.00419
says-,0.0,0.00086
says.,0.00032,0.0
sayy,0.00028,0.0
sborganizer,8e-05,0.0
sbr,0.00024,0.0
sbsetting,0.00048,0.0
sbsettings,0.00024,0.0
"sbsettings,",0.00024,0.0
sbsettings.,8e-05,0.0
sbsettings?,0.00024,0.0
sc,0.00072,0.0
sc.,0.00028,0.0
scale,0.00072,0.00011
scales!,0.00024,0.0
"scalia,",0.00024,0.0
scallies,0.0,0.00064
scaming.,0.00024,0.0
scammer,0.00024,0.0
scammers,0.0,0.00075
scan,0.00032,0.0
scan!,0.0,0.00118
scanaris,0.00024,0.0
scandals,8e-05,0.0
scanning,0.0,0.00043
scar,8e-05,0.0
scarcasim,0.00028,0.0
scarce,0.0,0.00021
scarcity.,8e-05,0.0
scared,0.00205,0.00021
scared!,0.00028,0.0
scary,0.001,0.00043
scattered,4e-05,0.0
scenario,0.0006,0.0
"scene,",0.00024,0.0
scenery,0.00024,0.0
scent,8e-05,0.0
sch,0.00606,0.00021
sch.,0.00056,0.0
sch...,0.00056,0.0
sch/hostel/abeokuta.,8e-05,0.0
sch?,0.00028,0.0
schdld,0.00032,0.0
schedule,0.00141,0.00064
schedule.,8e-05,0.0
scheduled,0.0008,0.0
schematic,0.00024,0.0
scheme,0.00016,0.00011
scheme.,0.0,0.00021
scheme.call,0.0,0.00011
schl,8e-05,0.0
scholar,8e-05,0.0
scholarships,0.00024,0.0
school,0.01028,0.00064
"school,",0.00024,0.0
school.,0.00141,0.0
school?,0.00056,0.0
schooled,0.00024,0.0
schools,0.00056,0.0
schools.,0.00024,0.0
schoolteachers,0.0,0.00043
science,0.00032,0.00021
science.,8e-05,0.0
science...,0.00028,0.0
scientific,0.00072,0.0
scl,8e-05,0.0
scl.take,8e-05,0.0
scold,0.00064,0.0
scooped.,0.00024,0.0
scope,0.00024,0.0
scorable,0.00028,0.0
score,0.00133,0.00183
score!,0.00024,0.0
scoreboard,0.00024,0.0
scored,8e-05,0.0
scores,0.00096,0.00344
scoring,0.00024,0.0014
scotch,0.00056,0.0
scotland,0.00028,0.00118
scotland.,0.00024,0.0
scotsman,0.0,0.00204
scott,0.00024,0.0
scouse,0.00028,0.0
scouts,0.00024,0.0
scrach,8e-05,0.0
scraped,0.00028,0.0
scrappy.,0.00024,0.0
scratch,0.00048,0.00118
scratched,0.00024,0.0
scratches,0.0006,0.0
"scratches,",0.00024,0.0
scratching,0.00036,0.00021
scrbiztips,0.0,0.00021
scream,0.00181,0.0
scream.,0.00024,0.0
screamed,0.00048,0.0
screaming,0.0008,0.0
screaming..,0.00096,0.0
screeb,0.00024,0.0
screen,0.00988,0.00021
"screen,",0.00072,0.0
screen.,0.00249,0.0
screen?,0.00032,0.0
screens,0.00032,0.0
screens.,0.00024,0.0
screenshoot,0.00024,0.0
screenshoots,0.00024,0.0
screenshot,0.00201,0.0
screenshots,0.00048,0.0
screenshots.,0.00024,0.0
screenshots?,0.00024,0.0
screw,0.00129,0.0
screwd,0.00028,0.0
screwdriver,0.00024,0.0
screwed,0.00024,0.0
screws,0.00056,0.0
script,0.00024,0.0
scripts,0.00032,0.0
scriptura,0.00024,0.0
scriptural,0.0,0.00021
scriptures,0.0,0.00021
scroll,0.00193,0.0
scrool,0.00056,0.0
scrooling,0.00024,0.0
scrounge,0.00048,0.0
scrub,0.00024,0.0
scrubs,0.00048,0.0
scrubs.,0.00024,0.0
scrumptious...,0.00024,0.0
scrunched,0.00024,0.0
sct,0.00024,0.0
scuff,0.00024,0.0
scull,0.00024,0.0
scully.,0.00024,0.0
sculpture,0.00024,0.0
scumbag,0.00024,0.0
scumbag.,0.00024,0.0
scumbags,0.00024,0.0
scumbags.,0.00024,0.0
sd,0.00048,0.0
sd..,0.00024,0.0
sday,0.00028,0.0
sdk,0.00024,0.0
sdryb8i,0.00024,0.0
se,0.00116,0.0
se.,0.00024,0.0
sea,0.00398,0.0
sea*,0.00024,0.0
"sea,",0.00024,0.0
seacrests,0.00024,0.0
seafoam,0.00024,0.0
seahag,0.00024,0.0
seal,0.00056,0.0
sealant,0.00072,0.0
sealed,0.00137,0.0
seals,0.00024,0.0
seams,0.00024,0.0
search,0.00807,0.00258
search.,0.0012,0.0
search:),0.00028,0.0
searched,0.00048,0.0
searching,0.00269,0.00043
sears,0.00048,0.0
seas.,0.00024,0.0
season,0.00245,0.0043
season!,0.00056,0.00021
season!!,0.00016,0.0
season-long,0.0,0.00064
season.,0.00064,0.0
season.celebrate,8e-05,0.0
seasonal,8e-05,0.0
seasonally,0.00024,0.0
seasons,0.00024,0.0
seat,0.00125,0.00086
seat.,0.00096,0.0
seatbelt,0.00048,0.0
seatbelt.,0.00024,0.0
seated,8e-05,0.0
seating,8e-05,0.0
seats,0.00169,0.0
seats.,0.00024,0.00011
seats?,0.00024,0.0
seau.,0.00024,0.0
seaweed,0.0,0.00043
sec,0.00108,0.00193
sec-18,0.0,0.00011
sec-93,0.0,0.00011
sec.,0.00024,0.0
sec?,0.00028,0.0
second,0.01125,0.00107
second!,0.00024,0.0
"second,",0.00024,0.0
second-,0.00028,0.0
second.,0.00044,0.0
second..,0.00028,0.0
"secondarily,",0.00024,0.0
secondary,0.00048,0.0
secondly,8e-05,0.0
"secondly,",0.00024,0.0
seconds,0.00108,0.00043
seconds.,0.00072,0.0
secret,0.00141,0.00902
secret.,0.00028,0.0
secretariat,8e-05,0.0
secretariat:profs,8e-05,0.0
secretary,0.00072,0.0
secretly,0.00024,0.0015
secrets,0.00024,0.00064
secrets!,0.00048,0.0
secrets.,0.00028,0.0
secs,0.0,0.00064
secs?,0.0,0.00215
section,0.00374,0.0
"section,",0.00072,0.0
section.,0.00048,0.0
sections,0.00028,0.0
sector,0.00024,0.0
secure,0.0006,0.00677
secured,0.0,0.00086
securely,0.0,0.00086
securities,0.00024,0.0
security,0.00233,0.0029
security.,0.00024,0.00011
sed,0.0012,0.0014
sediment,0.00024,0.0
see,0.09519,0.01858
see!,0.0006,0.00075
see's,0.00052,0.0
"see,",0.00072,0.0
see.,0.00378,0.0
see..,0.00028,0.0
see..no,0.00024,0.0
see?,0.00052,0.0
seed,0.00088,0.0
seeds,0.0,0.00215
seein,8e-05,0.0
seeing,0.00578,0.0
seeing?,0.00048,0.0
seek,0.00048,0.0
seekers.,0.00048,0.0
seekerword,8e-05,0.0
seeking,0.00028,0.0
seem,0.00811,0.00107
seemed,0.00249,0.00043
seemed.,0.00028,0.0
seems,0.01506,0.00107
seems.,0.0,0.00021
seen,0.01129,0.00021
seen.,0.00048,0.0
sees,0.00032,0.0015
sef,0.00028,0.0
segment,0.00024,0.0
seh,0.00028,0.0
sehwag,0.00048,0.0
seidio,0.00024,0.0
seing,0.00028,0.0
seizure.,0.00024,0.0
select,0.00293,0.00172
select;change,0.0,0.00021
selected,0.0012,0.03502
selected!,0.0,0.00118
selected.,0.00028,0.0
selected...,4e-05,0.0
selected?,0.00028,0.0
selecting,0.00024,0.0
selection,0.0,0.0043
"selectman,",0.00024,0.0
self,0.00498,0.00215
"self,",0.00024,0.0
self-care,8e-05,0.0
self-destruct...,0.0,0.00064
self-isolate/get,0.0,0.00011
self.,0.00072,0.0
self...be,0.00016,0.0
self?,0.00024,0.0
"selfie,",0.00024,0.0
selfindependence,0.00028,0.0
selfish,0.00032,0.00043
"selfish,",0.00024,0.0
selflessness.,0.00028,0.0
selfridges!,0.0,0.00118
sell,0.00534,0.00086
sell.,0.00044,0.00408
sellected,0.0,0.00021
seller,0.00032,0.0
selling,0.00253,0.00064
sells,0.0008,0.0
sem,0.00056,0.0
semantic,0.00024,0.0
semester,0.00185,0.0
semester.,0.00129,0.0
semester?,0.00028,0.0
semi,0.0006,0.00021
semi-finals,0.0,0.00021
seminar,0.0004,0.0
semiobscure,0.00028,0.0
semites,0.00024,0.0
semitethered,0.00024,0.0
sen,0.00084,0.0
senate,8e-05,0.0
senators,0.00024,0.0
sence,0.00024,0.0
send,0.04731,0.06799
send-forth,0.00016,0.0
send.,0.00044,0.0
sender,0.00032,0.0
sender:,0.0,0.00064
sender:name,0.00052,0.0
senders,8e-05,0.0
sendforth,0.00016,0.0
sending,0.00474,0.00247
sending.,0.00044,0.0
sends,0.00104,0.0
senior,0.00032,0.0
seniority,0.00024,0.0
senor,0.00028,0.0
senrd-dnot,0.00028,0.0
sens,8e-05,0.0
sense,0.00361,0.00086
sense.,0.00237,0.0
sense?,0.00048,0.0
senses.respect,0.00028,0.0
sensible,0.00024,0.0
sensitive,0.00104,0.0
sensitivity,0.00024,0.0
sensor,0.00024,0.0
sensor.,0.00048,0.0
sensor?,0.00024,0.0
sensors,0.00048,0.0
sent,0.02052,0.00827
sent.,0.00153,0.0015
sent:),0.00028,0.0
sent?,0.00024,0.0
sentence,0.00129,0.00021
sentence.,0.00024,0.0
sentenced.,0.00024,0.0
sentences,0.00024,0.0
sentencing,0.00024,0.0
senthil,0.00052,0.0
senthil.hsbc,0.00024,0.0
sentimental,0.00072,0.0
sep,8e-05,0.0
separate,0.00024,0.00011
separated,0.00016,0.0
separately,0.00024,0.0
separately.,0.00024,0.0
separates,0.00024,0.0
seperate,0.00072,0.0
seperated...!鈥┾??〨ud,0.0008,0.0
sept,0.0,0.00215
sept.,0.00028,0.00021
september,0.00028,0.00021
september!,0.00024,0.0
septup,0.00024,0.0
sequence,0.00032,0.0
serena:),0.00028,0.0
sergeant,0.00048,0.0
serial,0.00064,0.0
series,0.00241,0.00064
series.,0.00048,0.0
seriki,0.00032,0.0
serious,0.00201,0.0
"serious,",0.00024,0.0
serious.,0.00056,0.0
serious?,0.00056,0.0
seriously,0.00382,0.0
"seriously,",0.00048,0.0
seriously.,0.00052,0.0
seriously..,0.00092,0.0
seriously?,0.00024,0.0
serm,0.00048,0.0
sermons,0.0,0.00129
serum,0.0,0.00086
servc,8e-05,0.0
serve,0.0008,0.0
served,0.00024,0.0
server,0.0012,0.0
"server,",0.00048,0.0
server.,0.00024,0.0
servers,0.00024,0.0
service,0.00707,0.05693
service!,0.00024,0.00301
"service,",0.00048,0.0
service.,0.00169,0.00752
services,0.00225,0.01171
"services,",0.00048,0.0
services.,0.00024,0.00397
"servicing,",0.00024,0.0
serving.,0.00056,0.0
servo,0.00153,0.0
servo.,0.00024,0.0
servos,0.00024,0.0
"servos,",0.00024,0.0
servos.,0.00024,0.0
servs,0.0,0.0014
servx,8e-05,0.0
session,0.00104,0.00011
session.,0.00024,0.0
set,0.01639,0.00226
set!,0.0,0.00118
"set,",0.00024,0.0
set-up,0.0,0.00021
set.,0.00048,0.0
seti,0.00024,0.0
sets,0.00096,0.00021
sett,0.00024,0.0
setting,0.00398,0.0
"setting,",0.00024,0.0
setting.,0.00072,0.0
settings,0.00815,0.00011
"settings,",0.00024,0.0
settings.,0.00345,0.00311
settings?,0.00048,0.0
settle,0.00104,0.0
settle.,0.00024,0.0
settled,0.0008,0.0
settled?,0.00028,0.0
settlement,0.00024,0.0
settling,0.00052,0.0
setup,0.00169,0.00064
setup.,0.00096,0.0
seun,0.00016,0.0
seven,0.00024,0.0
seven.,0.00056,0.0
seventeen,0.00024,0.0
sever.,8e-05,0.0
several,0.00414,0.0
severe,0.00024,0.00043
severe.,0.00024,0.0
severely,0.00024,0.0
sex,0.00137,0.00795
sex.,0.0,0.00064
sexed,0.00024,0.0
sexiest,0.0,0.00064
sextextuk.com,0.0,0.00064
sexual,0.00072,0.00097
sexually,0.00024,0.0
sexy,0.00329,0.01235
sexy!,0.00024,0.0
sexy!!,0.0,0.00064
sexy...,0.00028,0.0
sexy?,0.0,0.00064
sexychat,0.0,0.00064
seychelles.for,0.0,0.00043
seyi,0.0,0.00129
sez,0.00024,0.0
sf,0.0,0.00064
sf@27,0.0,0.00011
sget,8e-05,0.00021
sgt.,0.00024,0.0
sh,0.00028,0.0
sh!jas,0.00048,0.0
sha,0.00072,0.0
sha!,0.00028,0.0
sha.,0.00024,0.0
shade's,0.00028,0.0
shader,0.00024,0.0
shadow,0.00024,0.0
shadow.,0.00028,0.0
shadows,0.00024,0.0
shaft,0.00024,0.0
shafts,0.00048,0.0
shag?,0.0,0.00064
shagged,0.0,0.0014
shahjahan,0.00024,0.0
shahjahan's,0.00028,0.0
shakara,0.00028,0.0
shake,0.00084,0.0
shake.,0.00024,0.0
shaking,0.00028,0.00086
"shaking,",0.00024,0.0
shakira,0.0,0.00021
shaky,0.00024,0.0
shal,0.0004,0.0
shall,0.01036,0.00172
shallow,8e-05,0.0
shalom,0.00016,0.0
shalom!,8e-05,0.0
shame,0.00141,0.0
shame!,0.00028,0.0
"shame,",0.00024,0.0
shame.,8e-05,0.0
shampain,0.00056,0.0
shampoo,0.00024,0.0
"shampoo,",0.00024,0.0
shampoo.,0.00024,0.0
shane.,0.00024,0.0
shangela.,0.00028,0.0
shanghai,0.00028,0.0
shanil,4e-05,0.0
"shanil,rakhesh",0.00024,0.0
"shanks,",0.00024,0.0
shannon,0.0,0.00021
shant,0.00028,0.0
shape,0.00048,0.00021
shape.,0.00024,0.0
shaping,0.00028,0.0
share,0.00904,0.0073
share.,0.00048,0.0
share...,0.00028,0.0
share?,0.00024,0.0
shared,0.00056,0.0015
shares,0.00024,0.0
sharinf,0.00024,0.0
sharing,0.00446,0.00021
sharing!,0.00024,0.0
sharp,0.00048,0.00021
sharpen,0.00072,0.0
sharpened,0.00024,0.0
sharpeners.,0.00024,0.0
sharpest,8e-05,0.0
sharpie,0.00024,0.0
shattered.,0.00056,0.0
shaved,0.00024,0.0
shavedtoy!,0.00024,0.0
shaving,0.00048,0.0
shaw,0.00024,0.0
shawamma.its,8e-05,0.0
shay.,0.00024,0.0
shb,0.00024,0.0
shd,0.00273,0.0
she,0.07202,0.00021
she'll,0.00209,0.0
she's,0.00912,0.0
she.s,0.00273,0.0
she?,0.00024,0.0
shebapo,8e-05,0.0
shed,0.00442,0.00021
shed.,0.00064,0.0
shedding,0.00024,0.0
sheds.,0.00024,0.0
sheep,0.00024,0.0
sheeple,0.00024,0.0
sheeps,0.00024,0.0
sheer,0.00024,0.0
sheet,0.00052,0.0
sheets,0.001,0.0
sheets.,0.00028,0.0
sheffield,0.00028,0.0
sheffield!,0.00028,0.0
sheft,0.00024,0.0
shelby.,0.00024,0.0
shelf,0.0006,0.0
shelf:),0.00052,0.0
shell,0.00048,0.0
shells,0.00024,0.0
shelves,0.00028,0.0
shepard.,0.00024,0.0
sherawat,0.00048,0.0
sherwood,8e-05,0.0
shes,0.00088,0.0
shesil,0.00052,0.0
shettered,0.00024,0.0
shexy?,0.00024,0.0
shey,8e-05,0.0
she’s,0.00048,0.0
shhhhh,0.00028,0.0
shibu,0.00024,0.0
"shibuya,",0.00024,0.0
shield,0.00024,0.0
"shield,",0.00024,0.0
shifad,0.00028,0.0
shift,0.00048,0.0
shift.,0.00024,0.0
shifted,8e-05,0.0
shifter,0.00048,0.0
shifter.,0.00024,0.0
"shifting,",0.00024,0.0
shifts,0.00032,0.0
shijas,0.00076,0.0
shijo,4e-05,0.0
shijutta...........,0.00028,0.0
shim,0.00024,0.0
shimming,0.00024,0.0
shinco,0.0,0.00064
shindig,0.00028,0.0
shine,0.00024,0.0
shining,0.00068,0.00021
shiny,0.00024,0.0
ship,0.00056,0.0
shiping,0.00048,0.0
shipment,0.00024,0.0
shipped,0.00125,0.0
shipped.,0.00024,0.0
shipping,0.00165,0.0
shipping.,0.00024,0.0
shirt,0.00084,0.0
shirt.,0.00072,0.0
shirt.may,8e-05,0.0
shirts,0.00104,0.0
shit,0.01064,0.0
"shit""",4e-05,0.0
shit's,0.00024,0.0
"shit,",0.00048,0.0
shit.,0.00133,0.0014
"shit....!!""",0.00024,0.0
"shit....!!""""",4e-05,0.0
shit...tankx,0.00016,0.0
shit.justfound,0.00024,0.0
shit?,0.00024,0.0
shite.,0.00028,0.0
shitin,0.00024,0.0
shitload,0.00052,0.0
shits,0.00024,0.0
shitstorm,0.00024,0.0
shitting,0.00024,0.0
shivratri,0.00024,0.0
shld,0.00104,0.0
shldxxxx,0.00024,0.0
shock,0.00072,0.0
shocked,0.00056,0.0
shocked!,0.00048,0.0
shocked.,0.00048,0.0
shocking,0.00076,0.0
shocks,0.00072,0.0
"shocks,",0.00024,0.0
shocks.,0.00024,0.0
shoddy,0.00032,0.0
shodiyatel:,8e-05,0.0
shoe,0.00056,0.0
shoes,0.00052,0.00236
shoes.,0.0002,0.0
shoki,0.0,0.00086
shola,0.00028,0.0
shoot,0.00273,0.00075
"shoot,",0.00024,0.0
shoot.,0.00024,0.0
shooting,0.00072,0.0
shooting.,0.00024,0.0
shoots,0.00024,0.0
shoots.,0.00024,0.0
shop,0.00699,0.00827
shop!,0.0,0.00064
shop--the,0.00052,0.0
shop.,0.00028,0.00043
shop..,0.00024,0.0
shop.we,0.00024,0.0
shop?,0.00024,0.0
shoplifting,8e-05,0.0
shopper,0.0,0.00064
shoppers,0.00024,0.0
shoppin,0.00052,0.0
shopping,0.00542,0.01235
shopping!,0.00028,0.0
shopping.,0.00076,0.0
shopping?,0.00056,0.0
shops,0.00052,0.00011
shoranur,0.00024,0.0
shore,0.00028,0.0
shore..the,0.00028,0.0
short,0.0037,0.0
short.,0.00096,0.0
short/relevant;,0.0,0.00043
short/relevant;no,0.0,0.00043
short;hw,0.00016,0.0
shortage,0.00076,0.0
shortcode,0.0,0.00086
shortcomings?,0.00024,0.0
shortcut,0.00024,0.0
shortcuts,0.00032,0.00043
shorted,0.00024,0.0
shorten,0.00024,0.0
shortened,0.00024,0.0
shorter,0.00104,0.0
shortest,0.0004,0.0
shortlist,0.0,0.00043
shortlisted,0.0,0.00021
shortly,0.00032,0.0014
shortly.,0.00024,0.00365
shortly.please,0.0,0.00021
shorts...,0.00028,0.0
shot,0.00374,0.00064
"shot,",0.00024,0.0
shot.,0.0012,0.0
shots,0.00056,0.0
shots.,0.00024,0.0
shoul,0.00024,0.0
should,0.06768,0.00827
should.,0.00032,0.0
shoulda,0.00048,0.0
shoulder,0.0,0.00064
shoulders,0.00024,0.0
shouldn't,0.0037,0.0
"shouldn't,",0.00024,0.0
shouldnt,0.00024,0.0
shouldn‘t,0.00024,0.0
shouted,0.00072,0.0
shouting..,0.00028,0.0
shove,0.00028,0.0
shoving,0.00104,0.0
show,0.01333,0.00451
show!,0.0,0.00118
show.,0.00096,0.0
show...,0.00028,0.0
show?,0.00028,0.0
showed,0.00201,0.0
shower,0.00341,0.0
shower!,0.00024,0.0
shower.,0.00052,0.0
shower?,8e-05,0.0
showered,0.00028,0.0
showers,0.00076,0.0
showing,0.0041,0.0
showing.,0.00024,0.0
shown,0.00072,0.00054
showr,0.00024,0.0
showroom,0.00024,0.0
showrooms:)city,0.00028,0.0
shows,0.00478,0.02986
shows...,0.00028,0.0
shows/club,0.0,0.00021
showtime,0.00024,0.0
showup,0.00024,0.0
shracomorsglsuplt)10,0.0,0.00183
shred,0.00024,0.0
shredded.,0.00024,0.0
shredder,0.00024,0.0
shredding,0.00024,0.0
"shredding,",0.00024,0.0
shrek,0.00028,0.0
shrewsbury,0.00048,0.0
shrilly,0.0,0.00011
shrink,0.00028,0.0
shrinking,0.0,0.00021
shroud,0.00024,0.0
shrub,0.00048,0.0
shsh,0.00329,0.0
shsh?,0.00048,0.0
shu,0.00153,0.0
shud,0.00072,0.0
shudnt,8e-05,0.0
shudvetold,0.00024,0.0
shuffle,0.00024,0.0
shuhui,0.00165,0.0
shuhui.,0.00028,0.0
shuhui?,0.00028,0.0
shun,0.00028,0.0
shut,0.00185,0.0
shutdown,0.00024,0.0
shutdown.,0.00024,0.0
shuts,0.00024,0.00021
shutter,0.00024,0.0
shutter.,0.00024,0.0
shutting,0.00024,0.0
shy,0.00048,0.0
shy!,0.0,0.00075
shy.,0.00048,0.0
si,0.00165,0.00021
si.,0.00024,0.0
sian,0.00028,0.0
sian...,0.00028,0.0
sib,0.00048,0.0
sick,0.00434,0.00021
sick.,0.00028,0.0
sick?,0.00028,0.0
sickening.,0.00024,0.0
sickness,0.00052,0.00043
side,0.00952,0.00226
"side,",0.00072,0.0
side.,0.00253,0.00086
side?,0.00024,0.0
sidelines?,0.00024,0.0
sides,0.00241,0.0
sides.,0.00048,0.0
sidetrack,0.00024,0.0
sig.,0.00024,0.0
sigh*,0.00052,0.0
sight,0.00112,0.0
sight.,0.00024,0.0
sight..,0.00072,0.0
sighted,0.00016,0.0
sign,0.00317,0.0015
sign-in,0.0,0.00011
sign.,8e-05,0.0
signal,0.00177,0.0
"signal,",0.00024,0.0
signal.,0.00024,0.0
signal?,8e-05,0.0
signalemission,0.00024,0.0
signals,0.00024,0.0
signature,0.0012,0.0
"signature,",0.00024,0.0
signature?,0.00024,0.0
signatures.,0.00024,0.0
significance?,0.00024,0.0
significant,0.00125,0.0
signifies,0.00016,0.0
signin,0.00044,0.0
signing,0.00072,0.00129
signposted.,0.00048,0.0
signs,0.00024,0.00043
signup,0.0,0.00204
siguviri,0.00028,0.0
sikh.,0.0,0.00011
sil,0.00024,0.0
silence,0.00028,0.0
"silence,",0.00048,0.0
silence.,0.0,0.00086
silence...,4e-05,0.0
"silence...""",0.00024,0.0
silence.gud,0.00016,0.0
silent,0.00217,0.00064
silent.,0.00056,0.0
silently,0.00056,0.0
silicone,0.00024,0.0
silly,0.00072,0.0
silly.,0.00048,0.0
silver,0.00056,0.00011
silvia,0.00024,0.0
sim,0.00759,0.00333
sim.,0.00072,0.0
sim?,0.00048,0.0
simeontawose,0.0,0.00043
simethicone?,0.00024,0.0
similar,0.00217,0.0
similar!,0.00024,0.0
"similar,",0.00024,0.0
similar.,0.00048,0.0
simone,8e-05,0.0
simonwatson5120,0.0,0.00064
simple,0.00627,0.00236
"simple,",0.00048,0.0
simple.,0.00137,0.0
simple..,0.00225,0.0
simpler,0.00044,0.0
simpler.,0.00024,0.0
simplicity,0.00024,0.0
simplicity.,0.00024,0.0
simplify,0.00024,0.0
simply,0.00374,0.00784
simpson.,0.00024,0.0
simpsons,0.0,0.00075
sims,0.00024,0.0
simulate,0.00028,0.0
simulation.,8e-05,0.0
simulation?,8e-05,0.0
sin,0.00024,0.0
sin.,0.00024,0.0
sin?,0.00016,0.0
since,0.02494,0.0015
"since,",0.00024,0.0
since.,0.00084,0.0
sincerely,0.00048,0.0
sincerity,8e-05,0.0
sinco,0.00052,0.0
sincying,0.00024,0.0
sindu,0.00052,0.0
sing,0.00116,0.0015
sing?,0.00028,0.0
singapore,0.00076,0.0
singer,0.00024,0.0
singer.,0.00024,0.0
singing,0.0008,0.0
single,0.00506,0.00258
single?,0.00024,0.00075
singlehandedly,0.00024,0.0
singles,0.0,0.00602
singles!,0.0,0.00118
singles-tonight.co.uk/app,0.0,0.00118
